ID	B_cells_naive_CIBERSORT	B_cells_memory_CIBERSORT	Plasma_cells_CIBERSORT	T_cells_CD8_CIBERSORT	T_cells_CD4_naive_CIBERSORT	T_cells_CD4_memory_resting_CIBERSORT	T_cells_CD4_memory_activated_CIBERSORT	T_cells_follicular_helper_CIBERSORT	T_cells_regulatory_(Tregs)_CIBERSORT	T_cells_gamma_delta_CIBERSORT	NK_cells_resting_CIBERSORT	NK_cells_activated_CIBERSORT	Monocytes_CIBERSORT	Macrophages_M0_CIBERSORT	Macrophages_M1_CIBERSORT	Macrophages_M2_CIBERSORT	Dendritic_cells_resting_CIBERSORT	Dendritic_cells_activated_CIBERSORT	Mast_cells_resting_CIBERSORT	Mast_cells_activated_CIBERSORT	Eosinophils_CIBERSORT	Neutrophils_CIBERSORT	P-value_CIBERSORT	Correlation_CIBERSORT	RMSE_CIBERSORT
GSM2449689	0	0.0043437908764855	0.00490094597928049	0.0597412276015497	0.101276465540321	0	0.0340900550746561	0.00243763041563182	0.0016584425420953	0.0252270090208029	0.121095916869297	0	0.136893322384223	0	0.000817571565367112	0	0.0023406228078582	0.00949172116464354	0	0	0	0.495685278157789	0	0.831530806233741	0.570852349074019
GSM2449690	0.00788850448385938	0.00395222024905189	0	0.0717445078150256	0.0802952798468137	0	0.0419346526531622	0	0	0.00526799821698634	0.0613656436452785	0	0.155118429463998	0	0	0	0	0.00420813967152791	0.0203229883952	0	0	0.547901635559096	0	0.869343039629066	0.509414964716615
GSM2449691	0.0405460239064573	0.0191990414574984	0	0.191401971788251	0.123212844870603	0	0.0478843136637667	0	0.00237861681587705	0.0108536253252014	0.226116821691211	0	0.0959760537996031	0	0	0.00180281616294875	0	0.000978143175768689	0.0114056550972618	0	0	0.228244072245552	0	0.795909266487897	0.652344423100062
GSM2449692	0.0199403867657179	0	0.00175539460568303	0.0507578355992749	0.0706637111189349	0	0.0275554468651698	0	0.0020945976723804	0	0.151984326030383	0	0.179023726475029	0.00550648356318641	0	0	0	0.000451115560799888	0.00497030254501053	0	0	0.48529667319843	0	0.84698898577959	0.550316257162373
GSM2449693	0.00415969882912426	0	0.00497624122723128	0.0706742928818768	0.029369482233722	0	0.0365371596588105	0	0	0.0587770996463987	0.199107882674823	0	0.158028032571031	0.00418898420444771	0	0	0	0.00280785746732508	0	0	0	0.431373268605209	0	0.853162997786024	0.550836875520182
GSM2449694	0.01979165240037	0	0	0.249333769086726	0.0424715388466837	0	0.0630918337603007	0	0.00190565143814301	0.0038727297017249	0.191724135352318	0	0.0890470393244863	0	0	0.000132234944943269	0	0.00197432272478109	0	0	0	0.336655092419523	0	0.825487144474835	0.606291534980338
GSM2449695	0.0356098315065779	0	0	0.203998730442138	0.0881131542998267	0	0.0453718262602714	0	0	0	0.186901301438268	0	0.166289050067978	0	0	0	0	0.00410832502121036	0.00276759717615531	0	0	0.266840183787575	0	0.814713075913929	0.632317048490152
GSM2449696	0.0135992427763169	0.0037191740966202	0.00228247454272356	0.0556903368297913	0.131482966704439	0	0.0380914089569234	0	0.00277323248966867	0	0.144225040392489	0	0.165983194977132	0.00818700365605213	0	0.00147470350233944	0	0.00137008358750517	0.00479439304582991	0	0.0168395340664334	0.409487210375736	0	0.823210471272759	0.597582999739155
GSM2449697	0.0297576759836179	0.0029108146724906	0	0.204210025228242	0.119839639302769	0	0.0479220802549878	0	0	0	0.156761141045424	0	0.149827260068873	0	0	0	0	0.00549793598951862	0.0131231834048365	0	0	0.270150244049241	0	0.778777683671212	0.666446431164304
GSM2449698	0.0386879662496794	0	0	0.203995068142495	0.0936222982517376	0	0.0531134164297907	0	0.00779733197211133	0	0.15291668095625	0	0.163388329244015	0	0	0.000399791925595613	0	0.00114589212101351	0.00885934661699294	0	0	0.276073878090319	0	0.802997484481524	0.64496605247587
GSM2449699	0.0308589664777465	0.00187410022394944	0.00389226076146065	0.0728010891393077	0.159144532860837	0	0.0608997615455871	0	0	0	0.165005504437658	0	0.23209233384887	0	0	0	0	0.00460410787543236	0.0104981641173362	0	0	0.258329178711816	0	0.77660297597207	0.671885762146063
GSM2449700	0.031372729014798	0	0.00493180823948727	0.0713513745641268	0.0463714235935395	0	0.0625611856366979	0	0	0.0272584275968184	0.117321748132542	0	0.0921469642897848	0.000388314328167273	0.00128207288608553	0	0.000505222228437752	0.00244293449753897	0.0135616101500405	0	0	0.528504184841935	0	0.874082001220994	0.512177820302818
GSM2449701	0.0130627187723451	0.00039761768614472	0.00303685743950688	0.119171878487992	0.105479648967157	0	0.0495895254266218	0	0.00105632559911743	0	0.160722144645603	0	0.140223962556433	0	0	0	0	0.00120696079371311	0.015860509554729	0	0	0.390191850070638	0	0.844061333269288	0.581412960681689
GSM2449702	0.0356300520363863	0.00444313493344897	0	0.20229022862254	0.210252394186793	0	0.0438340379309402	0	0.0261997530740758	0.00229374034188984	0.201038537539172	0	0.0544874624945393	0	0.0039392144198385	0	0.00843582738239358	0.00782100629266122	0	0	0	0.199334610745322	0	0.79680955066059	0.651155629263174
GSM2449703	0	0.0139808305851499	0.00577045702343261	0.0816688819471137	0.0564997776177592	0	0.0330444235985676	0	0	0	0.190846519391592	0	0.0905390411632867	0.0145385123632121	0	0	0	0.00258148028703145	0.00628414335819305	0	0	0.504245932664662	0	0.800964665990666	0.607267869493018
GSM2449704	0.0576400514399119	0	0	0.246209090671282	0.100836384138931	0	0.0569656008103604	0	0	0	0.179333144943064	0	0.135884301754316	0	0	0	0	0.00277308844517774	0	0	0	0.220358337796957	0	0.80130090477024	0.650946977420527
GSM2449705	0.0165492418222351	0	0.00123023556635074	0.106477038505362	0.117953273725201	0	0.0281665927396348	0	0	0	0.173065309774585	0	0.142354034698924	0.00765112818728171	0	0	0	0	0	0	0	0.406553144980426	0	0.840935011823717	0.577698040009907
GSM2449706	0.0455554013946157	0	0	0.0700232824217909	0.112123565659129	0	0.0396497853248193	0	0.00604689462575073	0.0222124069823953	0.122017791489971	0	0.178744755128953	0.0108410565592077	0	0	0	0.00297156646945222	0.00604305155545536	0	0	0.383770442388459	0	0.821278733223623	0.606199219604929
GSM2449707	0.0349751418962041	0.00772201392051433	0	0.0954485377844772	0.187926660338293	0	0.0528832380632414	0.000495286882832419	0.0254005204790384	0.00898623955088788	0.13199154242895	0	0.181193894859841	0	0.00267578195238864	0	0.00564563153721978	0.00772538828661245	0	0	0	0.256930122019499	0	0.752118665043847	0.693575037352898
GSM2449708	0.022812822234964	0.00226158192840875	0	0.199385210894876	0.0331042492202935	0	0.0689511312925126	0	0	0.0718831121021521	0.146173445205326	0	0.16201941459492	0	0	0	0	0.00495382639373024	0.013772963883971	0	0	0.274682242248847	0	0.781191113396605	0.65975825793625
GSM2449709	0.0209434928903206	0	0	0.253072015146549	0.0468506692681854	0	0.0588688580800486	0	0	0.0628117110462007	0.179049014791248	0	0.0699540404875778	0	0	0.000347311390518246	0.0062051850377048	0.0021874585242824	0.0011393416715898	0	0.0098776306329851	0.28869327103279	0	0.831874164944701	0.605085984468394
GSM2449710	0	0.0328118034418493	0	0.101715143065674	0.144449623083102	0	0.0455941656128278	0	0	0.0362305321679988	0.116861242616977	0	0.114165552759658	0	0	0	0	0.00633405316152102	0.0112361404080328	0	0	0.39060174368236	0	0.804120997172757	0.624770499975418
GSM2449711	0.000822830186511316	0.0208810564952176	0.00668101841316956	0.05690150377702	0.038951227434065	0	0.0465969427929661	0	0	0.0811726462670001	0.144362077765476	0	0.259974570658733	0	0.00397366529269537	0	0	0.00440203967431629	0.00603097970837598	0	0	0.329249441534454	0	0.789637285945595	0.638648588944701
GSM2449712	0.00614243339708076	0	0.00273000066675909	0.0976669739005233	0.0634393957493905	0	0.0254870032201965	0	0.00180186312774333	0	0.1319650895492	0	0.176408783062141	0.00326587761967743	0	0	0	0.000117517192630729	0.00639250784391673	0	0	0.484582554670741	0	0.870573165169093	0.519442204461553
GSM2449713	0.0263162795359313	0.00221408428754194	0	0.0929002941910405	0.128501877937637	0	0.0398155262293844	0	0	0	0.122394282817097	0	0.257990164802564	0	0.000432244320430553	0	0	0.00540189556939055	0.0026498618099474	0	0	0.321383488499036	0	0.837856330599965	0.598870265628297
GSM2449714	0.0345358934238217	0	0	0.0470550885958878	0.096654130113828	0	0.0678276338975613	0	0	0.0089618490120397	0.186223980518982	0	0.101328707239457	0	0	0	0	0.00275873673015091	0.00200743876827384	0	0	0.452646541699997	0	0.851765426116843	0.558088789186255
GSM2449715	0.00822397462818502	0.00981227182588392	0.00153865724348102	0.202795096886363	0.0913391175905881	0	0.0812743411817592	0.00188179091984099	0.0292834204864146	0	0.160439729873643	0	0.135141769906386	0	0.00361604566785568	0	0.0102172297760452	0.00890822998165936	0	0	0	0.255528324031895	0	0.797935414351181	0.65426236194258
GSM2449716	0.014332238227654	0.000566885064644589	0.00141241794727639	0.142967866981159	0.131220281999027	0	0.0413777632894463	0	0.00179632579958979	0	0.130602365019929	0	0.213089206605824	0	0	0	0	0.00171185449561433	0.0107373934413651	0	0	0.31018540112847	0	0.84145272421867	0.601026289841114
GSM2449717	0.0162143084544537	0	0.010515047811831	0.0707576331435815	0.0987090531327555	0	0.0292486922254512	0	0	0.0160268783979777	0.119215113601256	0	0.0532745441317502	0	0.000620083225542525	0	0.000918114933130697	0	0	0	0	0.58450053094227	0	0.831322322738163	0.562367880336124
GSM2449718	0.0331697820081679	0.0154307013035964	0	0.0541426049995292	0.169364577320371	0.00141532721436937	0.0680179409324972	0	0	0.0445196188225426	0.116986142355328	0	0.144659651461461	0	0.000605413306360751	0	0	0.00572031178667082	0.020750323949426	0	0	0.32521760453968	0	0.784730452300478	0.658283603259939
GSM2449719	0.0146373186164416	0	0.000969228524754591	0.158999120801518	0.0745475265659656	0	0.0598310363818782	0	0	0.0395399542278257	0.208129991508522	0	0.184731334944606	0	0	0	0	0.000785979081280552	0	0	0	0.257828509347207	0	0.811928861393424	0.630483825670033
GSM2449720	0.0295858794855871	0	0	0.0769445348187673	0.11030954679842	0	0.035575389702251	0	0.00171254395844025	0	0.130934971915962	0	0.190901195761271	0	0	0	0	0.00611747328946995	0.00216949495827346	0	0	0.415748969311558	0	0.827002763564767	0.590531659147966
GSM2449721	0.0135020151491121	0	0.0035755718049622	0.17750359495562	0.032215200281501	0	0.0570919805210284	0	0	0	0.150569916024712	0	0.166052744854003	0.0102203434755265	0	0	0	0.00194819945524866	0.00383286221872881	0	0	0.383487571259558	0	0.832703255366304	0.591973081331258
GSM2449722	0.00916912285612335	0.0100530101495825	0	0.200465675923219	0.11541487393402	0	0.0786823583911707	0	0	0.0292121074833754	0.159043341444236	0	0.0807129012467017	0	0	0	0	0.0082975479268786	0.00188861777522547	0	0	0.307060442869467	0	0.736334649760045	0.69500409037318
GSM2449723	0	0	0.00866609097428613	0.161236038568309	0.0705851683159785	0	0.0541105318532889	0.00442310397417781	0.0200120455672951	0	0.112404639422281	0	0.0828431570450357	0	0.00304328830673683	0	0.00591876107479723	0.000728462039274059	0	0	0	0.47602871285854	0	0.819715385943112	0.591880494458066
GSM2449724	0.0191429320485115	0.00147362133394406	0.00243721823310016	0.0441124400997246	0.119373463427331	0	0.0508941702646325	0	0	0.0326496732468394	0.222701392014357	0	0.142741057203785	0	0	0	0	0.00764261096785779	0.00337650614088422	0	0	0.353454915019033	0	0.814806527945048	0.615337448285987
GSM2449725	0.0389730896576256	0	0.003392865410371	0.120273273044121	0.0960496780613951	0	0.0510006619467368	0	0.0266285364662399	0	0.083053744760803	0	0.131495683961028	0	0.000767690535852817	0	0.00269651494251487	0.00706856711242853	0.0169666511124737	0	0	0.42163304298841	0	0.828452314789922	0.595281813977791
GSM2449726	0.0353222112677291	0	0.00261466904774279	0.0239635028115563	0.172356257059099	0.0385024094952383	0.0322818851622073	0	0	0.0697617411210146	0.05474987344853	0	0.14922979971493	0	0	0	0	0.00296018408672535	0.0113655119348358	0	0	0.406891954850391	0	0.818377805515626	0.605081884968361
GSM2449727	0.00867231103907535	0	0.00317722796772297	0.131219171610167	0.0806852437831559	0	0.0512289640874958	0	0	0	0.122325488234142	0	0.198512003206436	0	0	0	0	0.00010919841081502	0.0169501399979944	0	0	0.387120251662995	0	0.853234316348232	0.568983508356279
GSM2449728	0	0.015895652050756	0	0.0389564995562535	0.0659265900507188	0	0.0444330523063625	0	0	0.00608289699330478	0.140857375099663	0	0.109209743719482	0.00888980089710759	0	0	0	0.00145209274305102	0.00774573885702168	0	0	0.560550557726279	0	0.817656210573895	0.580681407382962
GSM2449729	0.02165998455495	0	0.00109659830714153	0.0300058877419434	0.155942744696342	0	0.0438695402624731	0	0	0	0.12839621265347	0	0.193050817831061	0.000302273058815789	0	0	0	0.0052346148723099	0.0127019651306071	0	0	0.407739360890886	0	0.839933965269202	0.579315795674319
GSM2449730	0	0.0156272504927703	0.0459705776921659	0.0649180195358349	0.134712718109991	0	0.0852957842247409	0	0	0.066033398243274	0.0956732271381807	0	0.162492499793054	0	0.00415428248026016	0	0.00589537334752833	0.0118236246700921	0	0	0	0.307403244272108	0	0.778906278485818	0.668345893877316
GSM2449731	0.012896089083722	0	0.000197261639133669	0.242217066245776	0.0855617200456744	0	0.0438812290616564	0	0.000686533030119337	0	0.179424516323295	0	0.0847916312432351	0	0	0	0	0.00156419393283128	0	0	0	0.348779759394557	0	0.83584872722818	0.593636944287232
GSM2449732	0	0.0101784172011969	0.00454123560630303	0.0747056622930039	0.00247222870920508	0	0.0394067800192115	0	0	0.0448305339294005	0.0776410663945929	0	0.117769181298119	0.00563378261765291	0	0	0	0	0.011669669425657	0	0	0.611151442505657	0	0.843385483076516	0.541254718015862
GSM2449733	0.0251038561369222	0.00334286146741543	0	0.115537636732695	0.0687988491293181	0	0.0446650841418411	0	0	0	0.285062274406856	0	0.177518191280292	0	0	0	0	0.00101080337897062	0.00308848283752608	0	0	0.275871960488163	0	0.824533907459103	0.612317992084275
GSM2449734	0.013587455429664	0.0019789395967918	0.0048709798478902	0.0868512112044878	0.0824937628964921	0	0.0365015501516301	0	0.00236550241785035	0	0.159990194122308	0	0.122080133729677	0	0	0	0	0.0026238597642272	0.00880422815889011	0	0	0.477852182680091	0	0.839736625701261	0.565278992996088
GSM2449735	0.00327942034552226	0.0114740538137171	0	0.0721648219877487	0.0729258760015306	0	0.0224604635655885	0	0	0.00449416703965152	0.119568473237289	0	0.135192597351187	0	0	0	0	0.00228330441139469	0.00501833385920008	0	0	0.55113848838717	0	0.886950778658339	0.482346936930229
GSM2449736	0.0376440400453943	0	0	0.191356590362594	0.152029885749751	0	0.0542840526544318	0	0.00465953126514432	0.0222299013535875	0.158719265973977	0	0.125316409151859	0	0	0	0	0.000375851945440156	0.00650654996421381	0	0	0.246877921533607	0	0.802523674261538	0.647925649733136
GSM2449737	0.00644224325033622	0.0141677490043229	0.00107388421623183	0.140552404037992	0.164180953962119	0	0.073662601333696	0	0.0054981973621272	0.0496196492876045	0.134689479512757	0	0.0950498509948046	0	0	0	0.00684106221856488	0.0106754351373546	0	0	0	0.297546489682089	0	0.800303030093845	0.644918386348504
GSM2449738	0.0120342808955815	0	0.00217019100294071	0.137761100271975	0.0388003560073051	0	0.114123886649897	0	0	0.0780380717239351	0.105622790725816	0	0.153289832678754	0	0	0	0	0.00449575151146198	0.00734868620291215	0	0	0.346315052329421	0	0.842990543872072	0.59336813013639
GSM2449739	0.0148005105481201	0	0.0036943883553064	0.124599939732413	0.0885747540396096	0	0.0494594755997722	0	0.000849790547832198	0	0.105903419957328	0	0.171127246214363	0	0	0	0.000353994033448454	0.00172512026477114	0.0248119782019952	0	0	0.414099382505041	0	0.846837168401412	0.572333674674144
GSM2449740	0.0084551441700427	0.01675749753529	0.000380735397233782	0.221591092744966	0.0840186921713076	0	0.0744917486042566	0	0	0.0687970528048841	0.179213005215296	0	0.147412227789356	0	0	0	0	0.00590848036371014	0	0	0	0.192974323203657	0	0.738401759982831	0.699230235735328
GSM2449741	0.0203580070574995	0.0127421142261292	0.00079933143479888	0.104613128648876	0.137989442342748	0	0.0704536098976183	0	0.0018849882412258	0	0.253380355346378	0	0.0955204524703633	0	0	0	0	0.00185089196106017	0.00380214795798663	0	0	0.296605530415316	0	0.818785310550967	0.622798927579492
GSM2449742	0.017540187377987	0	0	0.0616898747160652	0.0980424199056906	0	0.0342812924452939	0	0	0.000506519730419144	0.0889270986955131	0	0.0753354061714325	0	0	0	0	0.00676013562733175	0.0128653630878072	0	0	0.60405170224246	0	0.873060684102317	0.498390215748533
GSM2449743	0.0288661000573077	0	0.000802342238713046	0.222678230183714	0.0374951544599495	0	0.0736378706228814	0.000694097203704158	0.0090187516254271	0	0.187500535689488	0	0.126743011419132	0	0.000349137963386928	0	0	0.0057286869366055	0.000326661664360256	0	0.0195155031299651	0.286643916805364	0	0.758707134556046	0.678852868147945
GSM2449744	0.0217834048745133	0	0.000830962899879568	0.0743808223062633	0.152068114325955	0	0.0821774610710883	0	0	0.00304084073805191	0.112962581266751	0	0.103637077728558	0	0	0	0.0064796685469514	0.00246154559939287	0.00840957529199007	0	0	0.431767945350605	0	0.846183859680055	0.573850198908889
GSM2449745	0.00641685715586802	0.0311987998521214	0	0.227690440658896	0.115240703373195	0	0.0631484644568809	0	0.0108044584569783	0	0.161483752553159	0	0.0884276889212919	0	0.00289696946615802	0	0.00868061226138785	0.00679546226332858	0	0	0	0.277215790580734	0	0.785865709206893	0.659078699668369
GSM2449746	0	0.023144424997915	0.00926911100685059	0.163119675554987	0.0932902375371746	0	0.0466885898615864	0	0	0	0.145453221248761	0	0.228461089665195	0	0.00202646385219249	0.00259517890317344	0	0.00516019939751168	0.00661844980253066	0	0	0.274173358172122	0	0.763190571015045	0.678185251792281
GSM2449747	0.00574714854820607	0	0.00693521068418755	0.0599048856446255	0.138197732843735	0	0.0445172556433977	0	0.00619057955550237	0	0.12528331359816	0	0.1837871976854	0.0154234795514926	0.00252016385394777	0	0	0.00863055866717922	0	0	0	0.402862473724166	0	0.845794907840222	0.5745188324714
GSM2449748	0.00535135334699468	0	0.00151985318076173	0.192666627113729	0.105764349648947	0	0.0811689121394649	0	0	0.116721203506778	0.126563545030527	0	0.166112805583076	0	0.00360006440021248	0	0.00229548138385247	0.0120520494535894	0	0.00621875933226347	0	0.179964995879804	0	0.680423303204742	0.745823568078925
GSM2449749	0.0248859787676125	0.00928442757920008	0.000519388103952234	0.0447529204844322	0.126789819251787	0	0.0605388640259084	0	0.00882885517152319	0.000339805478337982	0.113100195357005	0	0.147477709490316	0	0	0	0	0.0035353801285479	0.0106397879319961	0	0	0.449306868229381	0	0.830570971204158	0.583680656787103
GSM2449750	0	0.00108060364951801	0.00486272677541775	0.0475397640213339	0.061663189569666	0	0.0242452723127797	0	0	0	0.0935495653729596	0	0.303120225567011	0	0	0	0	0.00206662335233061	0.0171117346477409	0	0	0.444760294731243	0	0.86643865352209	0.523246970334356
GSM2449751	0.0286452691788158	0	0	0.0743628235370986	0.172714701131079	0	0.0413364000820585	0	0.000530140847304759	0.0133374388868547	0.0917139037490903	0	0.18336068929808	0	0	0	0	0.00351601741735387	0.0128579228511719	0	0	0.377624693021092	0	0.786757660152788	0.641408100623573
GSM2449752	0.0188617054600991	0.006677727432566	0.0103233160290182	0.229677830407864	0.039784867998068	0	0.060458716931018	0	0.00328196505862885	0	0.187630161030986	0	0.0492002625399835	0	0	0.00108285471687378	0	0.00382653911986678	0	0	0.0242075233757596	0.364986529899268	0	0.718072000851468	0.705131990641941
GSM2449753	0.0299312213313352	0	0	0.132160211448997	0.102135177048722	0	0.0399734319215309	0	0.00680713042613453	0.0218640635255408	0.181522105898948	0	0.136537652628874	0	0	0	0	0.00265523694773024	0.00479634210159243	0	0	0.341617426720594	0	0.814393293104782	0.619794608147908
GSM2449754	0.00842763316593773	0.0275782838691777	0.000636824813798256	0.0145796027250122	0.195867592144508	0.0500533988044207	0.0475443352567263	0	0	0.0567134543870415	0.0789312896030391	0	0.144414710665197	0	0	0	0	0.000880978047641855	0.0149456973821559	0	0.0020410657730827	0.357385133362262	0	0.800026156693332	0.635781877153825
GSM2449755	0.0266656817726732	0	0.00124728478770193	0.0633072894658216	0.100218912611189	0	0.0326194582527742	0	0.00120925432423126	0.0473291620429187	0.180126385100843	0	0.202123394568294	0	0	0	0.000573884578404498	0.0071666290177277	0.00853384896001712	0	0	0.328878814517404	0	0.818189569632673	0.615833094574934
GSM2449756	0	0.0072330594081431	0.00495614515078794	0.0879990732372602	0.050005020318092	0	0.0342112444895707	0	0	0	0.171671318643571	0	0.107100845233858	0.0168111850741574	0	0	0	0.00104777112111	0.00356164424631177	0	0	0.515402693077137	0	0.805575557771813	0.599978298472412
GSM2449757	0.041162671752506	0	0	0.0322914290055906	0.166200663153503	0	0.0519495244756189	0	0.00797674944548254	0	0.156390599091544	0	0.120265322879617	0	0	0	0	0.00365643108552269	0.0106992543856354	0	0	0.40940735472498	0	0.81085242665777	0.614951491042818
GSM2449758	0.00577886891876847	0.0189479313551344	0.00525352154616215	0.0678815412129979	0.11073514147031	0	0.0409027449728423	0	0	0.097740530782549	0.131145371731657	0	0.183635928835086	0	0	0.000778024349036648	0	0.00433604940318166	0.00482928978339744	0	0.00961102758655991	0.318424028052317	0	0.805889655406341	0.631472173261588
GSM2449759	0.0254472139781773	0.00310678458747883	0	0.127337939865575	0.151116083523143	0	0.051317550385102	0	0	0	0.177225971845081	0	0.17332892725598	0	0	0	0	0.00259443442803566	0.00329551494390272	0	0	0.285229579187524	0	0.814641597584167	0.632286214856723
GSM2449760	0.00181290323007054	0.00761517827562094	0.0104075476465987	0.116711389813403	0.0600830560486354	0	0.047720727003124	0	0	0.0198940027644874	0.146868768836194	0	0.234638612753944	0	0	0	0	0.0080468088529542	0	0	0	0.346201004774967	0	0.777517741184224	0.650587741219766
GSM2449761	0.0194773031285537	0	0.0035376034227935	0.0706344734525734	0.0961370913442775	0	0.0753419113085913	0	0	0.0199642756477355	0.141834291125653	0	0.111455055625752	0	0	0	0	0.00174806283029563	0.0255461394549843	0	0	0.43432379265879	0	0.855008115860644	0.561841317103739
GSM2449762	0.00980683229142658	0	0.000302346897857334	0.138429278615362	0.101162195465091	0	0.0552274046153028	0	0	0	0.18760667198837	0	0.119581132150217	0	0	0	0	0.00517357531465647	0.00815791756560532	0	0	0.374552645096113	0	0.812159476037822	0.616197051426347
GSM2449763	0.00513118314950384	0.0112224723309635	0	0.0290420050192827	0.101923835444443	0.000213468722241604	0.049203014422271	0	0	0.0319324336367422	0.125997781373929	0	0.127781844169736	0	0	0	0	0.00463019903871314	0.0201860425870131	0	0	0.492735720105161	0	0.82604283352526	0.579217954689378
GSM2449764	0.0350568541916147	0	0	0.118818613367521	0.124015020361181	0	0.0726396832060465	0	0	0.010463927396866	0.158949659394793	0	0.173404465505771	0	0.00117537090507879	0.00430859568175991	0.00179606975667661	0.00175826162437991	0	0	0.0322499867088551	0.265363491899457	0	0.786059869891216	0.664656242413744
GSM2449765	0.0288304242186423	0.0174554739939633	0	0.102836422078298	0.139546849632431	0	0.0251206398898776	0	0	0	0.159730127529954	0	0.171495867347822	0	0	0	0	0.00387615065142529	0.0122503549388778	0	0	0.338857689718709	0	0.804228688783767	0.632742180865748
GSM2449766	0.030931931772676	0	0.00304949539196455	0.112496190961216	0.120870816028462	0	0.0372925169187485	0	0.00103739084493837	0	0.128949603149192	0	0.127929370418547	0.00565377287610589	0	0	0	0.00238263106553561	0.0104830017986229	0	0	0.418923278773992	0	0.832974283010027	0.588266989621156
GSM2449767	0.0119492666748295	0.00191939530889402	0.00191813920132182	0.152382951071608	0.0806785739308373	0	0.0588582312006889	0	0.00207725887447447	0	0.16681846483527	0	0.169560332876242	0	0	0	0.00114015527716135	0	0.0134000386623679	0	0	0.339297192086305	0	0.841291719345878	0.5948856930762
GSM2449768	0.0171676472052882	0	0	0.221271361571403	0.0580589649689327	0	0.0456532233552863	0	0	0.0239243677323715	0.157011930859806	0	0.152548343950043	0	0	0	0	0.000920767768361852	0.00110662940515903	0	0	0.322336763183348	0	0.811781538578511	0.622677723929986
GSM2449769	0.00614315166195854	0	0	0.102962137969847	0.0942048651802583	0	0.0452502386385364	0	0	0	0.178849312604082	0	0.158111671182336	0	0	0	0.000781024469129714	0	0.0156189098868395	0	0	0.398078688407012	0	0.860267034636454	0.557923781233709
GSM2449770	0.0488899399470919	0	0	0.0600908151818829	0.179655010748649	0.00198709988105988	0.0169940260316576	0	0.0022561535925157	0.0295935707754837	0.105610250402481	0	0.207734931020041	0	0	0.000928580396091492	0	0.00206940449050259	0.00571851154732914	0	0	0.338471705985213	0	0.814733860504867	0.620623574074599
GSM2449771	0.0749932637629287	0	0	0.212620957976108	0.132167455359181	0	0.064308098376497	0	0.00861751938887938	0	0.156538376198275	0	0.0745980516681278	0	0	0	0	0.00162250867732825	0.0049690825405496	0	0	0.269564686052125	0	0.779478996213187	0.666974335430508
GSM2449772	0.0152238601656195	0	0.00260822394490639	0.0390764961897766	0.0723881061590723	0	0.0336454061915106	0	0	0	0.0981539034094877	0	0.208318883602324	0	0	0	0	0.00449361629279869	0.0151684743269746	0	0	0.510923029717529	0	0.862756693713236	0.522392369002719
GSM2449773	0	0.0205208784136021	0.00929590686185568	0.138629240114229	0.0812930977721649	0	0.0571968972522521	0	0	0.0296310799642256	0.115834382474761	0	0.192924284692587	0	0	0.000469643834119462	0	0.00438143833536204	0.0147414348130308	0	0	0.335081715471811	0	0.802490313473523	0.634934497753044
GSM2449774	0	0.0070282330651447	0.00831747969882543	0.1674667569449	0.10953989399883	0	0.0486934720475885	0	0	0	0.221702434172361	0	0.164188935261747	0	0	0	0	0.0017227208084444	0	0	0	0.27134007400216	0	0.808742582631813	0.633472803801633
GSM2449775	0.0375282922604939	0	0	0.117044138453782	0.115921937829154	0	0.0733458933779243	0	0.0108410606115637	0	0.217323023249477	0	0.0781413940836507	0	0	0	0	0.000581148899830394	0.0034234482672806	0	0	0.345849662966843	0	0.826317074516083	0.609685674594294
GSM2449776	0.0417421444917256	0	0	0.10336936531786	0.0900941704171202	0	0.0303559914153933	0	0.00180519081244843	0.00568395007219886	0.0768080007278605	0	0.138982675797249	0.00926880320654734	0	0	0	0.000755036401327936	0.000892730869204947	0	0	0.500241940471064	0	0.843088270637477	0.556306163528314
GSM2449777	0.0358102049596569	0	0.000688337452416146	0.0601580897002331	0.166284206984443	0	0.0342214759291476	0	0.0100790812427458	0	0.0796233800860359	0	0.159796244836173	0	0	0	0	0.00418786148346829	0.0126854600792534	0	0	0.436465657246427	0	0.836525272467591	0.578594989048083
GSM2449778	0.0396971211796797	0.0155215349579179	0	0.0884087253766338	0.136303087971116	0	0.0432920942780826	0	0	0.0274817612112248	0.129828630440944	0	0.113598357857304	0	0	0	0	0.00271348896377211	0.0114168467832928	0	0	0.391738350980033	0	0.837384093223657	0.592035215094965
GSM2449779	0.0164989567925298	0	0.00492800618126477	0.047137447649269	0.083903966159526	0	0.0824487438023678	0	0	0.00589506758879353	0.158373123081028	0	0.165336244577393	0.0100857569526396	0	0	0	0	0.00871421089842062	0	0	0.416678476316768	0	0.85356895551936	0.563175499786368
GSM2449780	0.00272333863566647	0.024491802411393	0.00676761919501436	0.0226898041665903	0.147773052637651	0.0307849314078081	0.0444107360524015	0	0	0.0380695150448279	0.102546200118403	0	0.206673265043922	0	0	0	0.00322637820091182	0.00147490636872382	0	0	0	0.368368450716686	0	0.811271399625233	0.617785219585425
GSM2449781	0	0.00367141472265886	0.00369045691714716	0.086775417672823	0.0517648580066075	0	0.0434855709997551	0	0	0	0.168302328652775	0	0.0901414625329776	0.0161071178659431	0	0	0	0.00175213773456827	0.0102169262330997	0	0	0.524092308661645	0	0.805127574715187	0.600304781928249
